"filenum","coreid","institutionCode","collectionCode","ownerInstitutionCode","collectionID","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","taxonID","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","lifeStage","sex","individualCount","preparations","country","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","rights","rightsHolder","accessRights","recordId","references"
14,6763853,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","89e0c1b6-b491-4a83-9b1f-eaba47fac332","GMUF-0000376","","Plantae","Magnoliophyta","","Fagales","Juglandaceae","Juglans regia",33668,"L.","Juglans","regia","","","","",NA,"","",NA,NA,"John Whiton","","1985-05-04",1985,5,4,124,NA,"4 May 1985","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","near old Springhouse Rd.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:89e0c1b6-b491-4a83-9b1f-eaba47fac332","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763853"
14,6763865,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","bf09329e-5687-4acc-92a9-84e53abcb189","GMUF-0000364","","Plantae","Magnoliophyta","","Fagales","Juglandaceae","Juglans nigra",33667,"L.","Juglans","nigra","","","","",NA,"","",NA,NA,"Ted Bradley with Romaine","15949","1979-07-26",1979,7,26,207,NA,"26 July 1979","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Spotsylvania","","Near Massaponax Creek at Route 609, west of New Post.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:bf09329e-5687-4acc-92a9-84e53abcb189","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763865"
14,6763868,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","73a0627c-ebc0-41ed-bffe-7270185e8217","GMUF-0000361","","Plantae","Magnoliophyta","","Fagales","Juglandaceae","Juglans nigra",33667,"L.","Juglans","nigra","","","","",NA,"","",NA,NA,"Ted Bradley","30307","1999-05-29",1999,5,29,149,NA,"29 May 1999","","With flower miller and yanni venetsanos",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","James City","","along Va. 199 from rte 637 to the widening of highway to four lanes just w. of U.S. 60, southeast of Williamsburg",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:73a0627c-ebc0-41ed-bffe-7270185e8217","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763868"
14,6763900,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","3c97818c-978e-464f-83b3-acead6596661","GMUF-0001044","","Plantae","Magnoliophyta","","Rosales","Moraceae","Maclura pomifera",18412,"(Raf.) C. K. Schneid.","Maclura","pomifera","","","","",NA,"","",NA,NA,"Ted Bradley, Chick, Slapcinsky","22075","1987-10-11",1987,10,11,284,NA,"11 October 1987","","Fruit separate.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Rockbridge","","At bridge on U.S. 11, n. side of the Maury River across from Lexington.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","preprocessed","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3c97818c-978e-464f-83b3-acead6596661","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763900"
14,6763962,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","3929b85e-1260-41a9-aee4-79ae1ef8dfae","GMUF-0001463","","Plantae","Magnoliophyta","","Rosales","Moraceae","Morus rubra",92182,"L.","Morus","rubra","","","","",NA,"","",NA,NA,"Ted Bradley with Hunt, Kordella, and Rahim","29452","1998-05-17",1998,5,17,137,NA,"17 May 1998","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Patrick","","Along the North Fork of the Mayo River, along U.S, 58 from bridge over the river just w. of Stuart to about 1.5 mi. s. of jct. with Va. 8 and Cruzes Store",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3929b85e-1260-41a9-aee4-79ae1ef8dfae","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763962"
14,6763988,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","6b55b2e0-35db-418d-8650-cb997397dfac","GMUF-0001072","","Plantae","Magnoliophyta","","Rosales","Moraceae","Morus alba",3168,"L.","Morus","alba","","","","",NA,"","",NA,NA,"Ted Bradley, Vazquez","8529","1975-07-27",1975,7,27,208,NA,"27 July 1975","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Clarke","","ca. 1.5 mi. n. of Warren Co. on rte 638.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:6b55b2e0-35db-418d-8650-cb997397dfac","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6763988"
14,6764009,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","66be21db-8335-4a80-8725-5298d6844bc6","GMUF-0000786","","Plantae","Magnoliophyta","","Fagales","Betulaceae","Ostrya virginiana",27961,"(Mill.) K. Koch","Ostrya","virginiana","","","","",NA,"","",NA,NA,"Melvin Little","504","1989-04-11",1989,4,11,101,NA,"11 April 1989","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Arlington","","Long Branch Nature Center",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:66be21db-8335-4a80-8725-5298d6844bc6","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764009"
14,6764025,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","f2444506-871a-47d6-8d1b-7d26f5c7ee14","GMUF-0000108","","Plantae","Magnoliophyta","","Malpighiales","Salicaceae","Populus deltoides",2305,"W. Bartram ex Marshall","Populus","deltoides","","","","",NA,"","",NA,NA,"Ted Bradley, Magnone","11824","1977-04-27",1977,4,27,117,NA,"27 April 1977","","Small pond.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Warren","","w. of jct. of rte. 673 and rte. 623, Royal View Estates.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:f2444506-871a-47d6-8d1b-7d26f5c7ee14","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764025"
14,6764067,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","9f7ddcb1-207e-43be-a907-9aa33217525e","GMUF-0000061","","Plantae","Magnoliophyta","","Malpighiales","Salicaceae","Populus grandidentata",49484,"Michx.","Populus","grandidentata","","","","",NA,"","",NA,NA,"Gary P. Fleming","9300","1994-06-25",1994,6,25,176,NA,"25 June 1994","","Scrubby regrowth in cutover upland woods; elev. 350 ft. Frequent.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fluvanna","","0.5 mi. SE of jct. Rtes. 659 and 630, 2.3 miles SW of Kents Store.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:9f7ddcb1-207e-43be-a907-9aa33217525e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764067"
14,6764089,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","cc3f27e0-47c2-422d-b5c6-fe060e4cb926","GMUF-0000039","","Plantae","Magnoliophyta","","Malpighiales","Salicaceae","Populus grandidentata",49484,"Michx.","Populus","grandidentata","","","","",NA,"","",NA,NA,"Ted Bradley","4030","1969-05-11",1969,5,11,131,NA,"11 May 1969","","Campus",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","Campus of George Mason College.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:cc3f27e0-47c2-422d-b5c6-fe060e4cb926","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764089"
14,6764096,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","33f1cf71-2c6d-45d3-9a57-de149956cf99","GMUF-0000032","","Plantae","Magnoliophyta","","Malpighiales","Salicaceae","Populus alba",18586,"L.","Populus","alba","","","","",NA,"","",NA,NA,"Ted Bradley, John Slapcinsky","20977","1985-05-21",1985,5,21,141,NA,"21 May 1985","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Northampton","","roadside, just e. of rte. 609 and Franktown, on rte. 618",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:33f1cf71-2c6d-45d3-9a57-de149956cf99","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764096"
14,6764112,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","7bc401ab-8728-44e1-b48d-c5fe2c70e19f","GMUF-0001319","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus prinoides",67814,"Willd.","Quercus","prinoides","","","","",NA,"","",NA,NA,"Gary P. Fleming","6865","1992-07-11",1992,7,11,193,NA,"11 July 1992","","Dry, scrubby, oak-pine-heath thickets. Elev. 300-320 ft. Locally frequent; small shrubby trees 2.0-5.0 meters tall.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Powhatan","","Dry, scrubby, oak-pine heath thickets, along both sides of Rte. 615, 0.8-0.9 mi. west of Branch Creek bridge, 2.7 miles south of Jefferson; elev. 300-320 ft.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:7bc401ab-8728-44e1-b48d-c5fe2c70e19f","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764112"
14,6764130,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","b97b505d-5da1-4370-bc2d-f7e0ac1c6910","GMUF-0001301","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus palustris",97602,"Münchh.","Quercus","palustris","","","","",NA,"","",NA,NA,"Ted Bradley, with Jeff Howe.","16109","1979-08-15",1979,8,15,227,NA,"15 August 1979","","Near pond and stream.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince William","","Between rte. 622 and Va. 234 along U.S. 29-211.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:b97b505d-5da1-4370-bc2d-f7e0ac1c6910","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764130"
14,6764137,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","3eedaf50-dcf1-4eb4-9324-d20b09310d46","GMUF-0001240","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus prinus",67815,"L.","Quercus","prinus","","","","",NA,"","",NA,NA,"Nancy E. Van Alstine","2266","1998-06-18",1998,6,18,169,NA,"18 June 1998","","Forested lower slope. With Liriodendron tulipifera and Cornus florida. Elev. 98 m (320 ft.).",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Halifax","","Ca. 0.4 km SW of the Rt. 738 bridge over the Hyco River on the east side of Larkin Branch",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3eedaf50-dcf1-4eb4-9324-d20b09310d46","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764137"
14,6764148,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","6c6ec638-5a7f-48ab-a3a5-60d93047f2ac","GMUF-0001229","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus prinus",67815,"L.","Quercus","prinus","","","","",NA,"","",NA,NA,"Gary E. Lam","666","1985-09-15",1985,9,15,258,NA,"15 September 1985","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Page","","Roadside near the junction of Route 612 and 666",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:6c6ec638-5a7f-48ab-a3a5-60d93047f2ac","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764148"
14,6764155,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","3efa9434-1257-47ac-b852-419ffd4dc052","GMUF-0001222","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus prinus",67815,"L.","Quercus","prinus","","","","",NA,"","",NA,NA,"Roger Peoples","12","1971-04-25",1971,4,25,115,NA,"25 April 1971","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince William","","Davis Ford: Woodbridge",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3efa9434-1257-47ac-b852-419ffd4dc052","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764155"
14,6764174,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","b534c1ce-d05a-4b24-9e90-c9f5a928a471","GMUF-0001202","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus nigra",97595,"L.","Quercus","nigra","","","","",NA,"","",NA,NA,"Gary Lam, Ted Bradley","19832","1983-08-11",1983,8,11,223,NA,"11 August 1983","","Swamp Forest",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Accomack","","rte. 602 and U.S. 13 in Belle Haven",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:b534c1ce-d05a-4b24-9e90-c9f5a928a471","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764174"
14,6764195,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","ab1ff710-c432-49d2-8c97-c2741e6f8fbc","GMUF-0001131","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus nigra",97595,"L.","Quercus","nigra","","","","",NA,"","",NA,NA,"Ted Bradley, Doug Miller","18804","1982-10-09",1982,10,9,282,NA,"9 October 1982","","Near the Mattaponi River at rte. 655",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King and Queen","","near the Mattaponi River at rte. 655 s. of King and Queen County courthouse.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:ab1ff710-c432-49d2-8c97-c2741e6f8fbc","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764195"
14,6764261,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","d1a81961-1152-4531-bb40-a4046cb058b3","GMUF-0001011","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus velutina",46973,"Lam.","Quercus","velutina","","","","",NA,"","",NA,NA,"Ted Bradley with Gary Lam","20669","1984-07-07",1984,7,7,189,NA,"7 July 1984","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King William","","1.5 mi. e. of rte. 604 and Duane Fork on rte. 600.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d1a81961-1152-4531-bb40-a4046cb058b3","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764261"
14,6764268,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","a3b7fabc-c90e-4047-b2d9-93926c748f2f","GMUF-0001004","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus stellata",97626,"Wangenh.","Quercus","stellata","","","","",NA,"","",NA,NA,"Ted Bradley, Chick","21412 (?)","1986-05-19",1986,5,19,139,NA,"19 May 1986","","roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Northampton","","0.4 mi. s. of rte. 645 on U.S. 13, s. of Cedar Grove",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:a3b7fabc-c90e-4047-b2d9-93926c748f2f","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764268"
14,6764275,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4549d21f-d7c3-4305-bee4-ea1222436049","GMUF-0000997","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus stellata",97626,"Wangenh.","Quercus","stellata","","","","",NA,"","",NA,NA,"Ted Bradley","8318","1975-07-19",1975,7,19,200,NA,"19 July 1975","","Along railroad tracks",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Page","","Along railroad tracks at rte 664 ca. .1 mi. w. of US 340.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4549d21f-d7c3-4305-bee4-ea1222436049","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764275"
14,6764300,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","f1bb124f-4127-4f61-8a72-f0a709befc0e","GMUF-0000972","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus rubra",46960,"L.","Quercus","rubra","","","","",NA,"","",NA,NA,"Nancy E. Van Alstine","2698","1999-09-29",1999,9,29,272,NA,"29 September 1999","","Edge of mixed hardwood / pine forest. Elev. 94 m (310 ft).",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Mecklenburg","","Just E of the John H. Kerr Dam, ca. 0.4 km SSE of the W end of Buggs Island and 0.1 km NW of the Liberty Hill Nature Trail parking lot on E side of a powerline right-of-way.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:f1bb124f-4127-4f61-8a72-f0a709befc0e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764300"
14,6764324,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4a83c319-cf3e-452e-a6fc-accec037ab9f","GMUF-0000948","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus ilicifolia",97569,"Wangenh.","Quercus","ilicifolia","","","","",NA,"","",NA,NA,"Ted Bradley","18342","1982-08-13",1982,8,13,225,NA,"13 August 1982","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Not shown","","Rhode Island, Providence County: Ca. 0.5 mi. n. of U.S. 44 on R.I. 5, w. of Centerdale",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4a83c319-cf3e-452e-a6fc-accec037ab9f","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764324"
14,6764341,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","17685ddc-2145-47d7-8e8d-27cd085ac8aa","GMUF-0000930","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus ilicifolia",97569,"Wangenh.","Quercus","ilicifolia","","","","",NA,"","",NA,NA,"Charles E. Stevens","20,084","1987-05-23",1987,5,23,143,NA,"23 May 1987","","Scores of plants with Pinus pungens, Q. Prinus, Kalmia lat. Gaylussacia & Vaccinium pallidum on W-facing bluff crests & clifftops. El. 580 ft.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Buckingham","","On W-facing bluff crests and clifftops by David Creek 1/2 mi. NE of Rte. #605 bridge.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:17685ddc-2145-47d7-8e8d-27cd085ac8aa","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764341"
14,6764344,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","012aeb4e-2f6b-4c88-89b3-274abfb8e87c","GMUF-0000927","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus falcata",97558,"Michx.","Quercus","falcata","","","","",NA,"","",NA,NA,"Gary P. Fleming, Byron Carmean","11879","1996-07-16",1996,7,16,198,NA,"16 July 1996","","Mesic beech-oak forest on upland by the east headwaters branch of Blackwater Creek. Common",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Virginia Beach City","","By the east headwaters branch of Blackwater Creek, 1.0 mile SW of jct. Head of River Rd. and Blackwater Rd., 1.3 mi. NW of Blackwater.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:012aeb4e-2f6b-4c88-89b3-274abfb8e87c","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764344"
14,6764346,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","91fdbaaf-11d8-4225-8148-097205572346","GMUF-0000925","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus falcata",97558,"Michx.","Quercus","falcata","","","","",NA,"","",NA,NA,"Jack R. McMillen","1764","1960-09-07",1960,9,7,251,NA,"7 September 1960","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Arlington","","Fort Myer",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:91fdbaaf-11d8-4225-8148-097205572346","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764346"
14,6764382,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","373dadbb-1860-41bf-8f9a-7d732b15c0ee","GMUF-0000889","","Plantae","Magnoliophyta","","Fagales","Fagaceae","Quercus bicolor",97529,"Willd.","Quercus","bicolor","","","","",NA,"","",NA,NA,"Ted Bradley, Hassan Kamel","23242","1990-05-21",1990,5,21,141,NA,"21 May 1990","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Orange","","along Mountain Run and adjacent juniperus woodland at rte. 622, se. of Palmyra Church",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:373dadbb-1860-41bf-8f9a-7d732b15c0ee","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6764382"
